sample_id,taxon,frequency
S164,Potamanthus formosus,11
S164,Rhoenanthus coreanus,7
S164,Caenis sp.,6
S164,Psychoda sp.,9
S164,Dixidae sp.,4
S164,Chironomus nipponensis,6
S164,Demicryptochironomus sp.,6
S164,Dicrotendipes sp.,2
S164,Microchironomus tener,5
S164,Microtendipes sp.,3
S164,Nilothauma sp.,7
S164,Paratanytarsus sp.,4
S164,Paratendipes albimanus,9
S164,Polypedilum nubifer,7
S164,Polypedilum decematoguttatum,3
S164,Polypedilum masudai,7
S164,Polypedilum cultellatum,4
S164,Tanytarsus kiseogi,3
S164,Tanytarsus takahashii,9
S164,Thienemanniella sp.,7
S164,Cricotopus bicinctus,7
S164,Cricotopus sp.,5
S164,Eukiefferiella sp.,6
S164,Orthocladius sp.,7
S164,Propsilocerus akamusi,2
S164,Hayesomyia tripunctata,1
S164,Procladius choreus,3
S164,Cladopelma virescens,4
S164,Chironomidae sp.,8
S165,Anodonta woodiana,5
S165,Corbicula fluminea,6
S165,Musculium lacustre,8
S165,Chaetogaster limnaei,10
S165,Opidonais sp.,7
S165,Stylaria fossularis,9
S165,Lumbriculus variegatus,4
S165,Lamprotus orientalis,10
S165,Gnorimosphaeroma sp.,3
S165,Cloeon dipterum,2
S165,Procloeon maritimum,7
S165,Procloeon pennulatum,4
S165,Potamanthus formosus,14
S165,Ephemera orientalis,8
S165,Caenis sp.,4
S165,Dixidae sp.,8
S165,Chironomus circumdatus,11
S165,Chironomus flaviplumus,2
S165,Chironomus nipponensis,2
S165,Chironomus edwardsi,3
S165,Cladotanytarsus vanderwulpi,9
S165,Cryptochironomus sp.,8
S165,Dicrotendipes nervosus,3
S165,Dicrotendipes septemmaculatus,2
S165,Harnischia sp.,2
S165,Microtendipes sp.,6
S165,Paratanytarsus sp.,5
S165,Paratendipes sp.,9
S165,Polypedilum pedestre,9
S165,Polypedilum nubifer,15
S165,Polypedilum decematoguttatum,8
S165,Polypedilum cultellatum,4
S165,Stictochironomus sinsauensis,5
S165,Tanytarsus kiseogi,9
S165,Tanytarsus takahashii,6
S165,Tanytarsus sp.,9
S165,Thienemanniella sp.,6
S165,Cricotopus bicinctus,12
S165,Cricotopus triannulatus,6
S165,Cricotopus sp.,8
S165,Eukiefferiella sp.,7
S165,Hydrobaenus sp.,8
S165,Limnophyes tamakitanaides,2
S165,Orthocladius glabripennis,3
S165,Orthocladius sp.,9
S165,Propsilocerus akamusi,8
S165,Rheocricotopus sp.,4
S165,Ablabesmyia prorasha,9
S165,Ablabesmyia sp.,5
S165,Conchapelopia sp.,2
S165,Procladius choreus,14
S165,Rheopelopia sp.,7
S165,Cladopelma virescens,7
S165,Chironomidae sp.,12
S165,Syrphidae sp.,1
S165,Ecnomus sp.,3
S166,Anodonta woodiana,11
S166,Corbicula fluminea,11
S166,Rhyacodrilus coccineus,8
S166,Limnodrilus claparedeianus,8
S166,Limnodrilus hoffmeisteri,2
S166,Haplotaxis gordioides,4
S166,Chaetogaster diaphanus,8
S166,Branchiodrilus hortensis,1
S166,Opidonais sp.,5
S166,Amphichaeta asiatica,8
S166,Haemonais waldvogeli,7
S166,Pristina biserrata,10
S166,Pristina longiseta,11
S166,Mesenchytreanus sp.,1
S166,Lamprotus orientalis,13
S166,Helobdella stagnalis,6
S166,Erpobdella lineata,5
S166,Gammarus sp.,6
S166,Monocorophium sp.,1
S166,Baetis fuscatus,10
S166,Labiobaetis atrebatinus,10
S166,Procloeon pennulatum,6
S166,Choroterpes altioculus,8
S166,Potamanthus formosus,7
S166,Rhoenanthus coreanus,12
S166,Ephoron shigae,8
S166,Ephemera orientalis,5
S166,Serratella setigera,6
S166,Caenis sp.,10
S166,Psychoda sp.,7
S166,Ceratopogonidae sp.,4
S166,Benthalia sp.,9
S166,Chironomus circumdatus,9
S166,Chironomus kiiensis,3
S166,Chironomus nipponensis,13
S166,Chironomus sp.,7
S166,Demicryptochironomus sp.,9
S166,Dicrotendipes pelochloris,2
S166,Glyptotendipes tokunagai,3
S166,Harnischia japonica,7
S166,Harnischiagumsanea,3
S166,Microchironomus tener,10
S166,Microchironomus sp.,3
S166,Microtendipes sp.,9
S166,Nilothauma sp.,7
S166,Parachironomus gracilior,8
S166,Paratanytarsus sp.,8
S166,Paratendipes sp.,7
S166,Polypedilum pedestre,10
S166,Polypedilum cultellatum,9
S166,Polypedilum nubeculosum,1
S166,Stictochironomus sp.,3
S166,Tanytarsus kiseogi,10
S166,Tanytarsus takahashii,6
S166,Tanytarsus sp.,8
S166,Potthastia sp.,10
S166,Corynoneura sp.,7
S166,Cricotopus bicinctus,7
S166,Cricotopus bimaculatus,6
S166,Cricotopus sylvestris,11
S166,Cricotopus sp.,8
S166,Eukiefferiella sp.,9
S166,Hydrobaenus kondoi,12
S166,Hydrobaenus sp.,8
S166,Orthocladius sp.,7
S166,Propsilocerus akamusi,12
S166,Rheocricotopus sp.,10
S166,Ablabesmyia monilis,7
S166,Ablabesmyia prorasha,10
S166,Conchapelopia sp.,13
S166,Procladius choreus,10
S166,Rheopelopia sp.,11
S166,Saetheria tylus,10
S166,Cladopelma edwardsi,4
S166,Cladopelma virescens,8
S166,Chironomidae sp.,6
S167,Rhyacodrilus coccineus,9
S167,Tubifex tubifex,8
S167,Haplotaxis gordioides,8
S167,Chaetogaster diaphanus,7
S167,Opidonais sp.,15
S167,Nais communis,3
S167,Pristina biserrata,7
S167,Pristina longiseta,8
S167,Mesenchytreanus sp.,1
S167,Lamprotus orientalis,11
S167,Asellus sp.,3
S167,Collembola sp.,10
S167,Baetis fuscatus,6
S167,Procloeon maritimum,10
S167,Potamanthus formosus,7
S167,Rhoenanthus coreanus,7
S167,Caenis sp.,6
S167,Dixidae sp.,3
S167,Benthalia sp.,4
S167,Chironomus circumdatus,6
S167,Chironomus flaviplumus,1
S167,Chironomus kiiensis,3
S167,Chironomus sp.,3
S167,Cladotanytarsus vanderwulpi,6
S167,Cryptochironomus sp.,7
S167,Demicryptochironomus sp.,7
S167,Microchironomus tener,10
S167,Microtendipes sp.,4
S167,Parachironomus gracilior,9
S167,Paratendipes sp.,15
S167,Polypedilum pedestre,10
S167,Polypedilum nubifer,11
S167,Polypedilum decematoguttatum,3
S167,Polypedilum cultellatum,11
S167,Polypedilum sp.,5
S167,Stictochironomus sinsauensis,10
S167,Tanytarsus kiseogi,9
S167,Tanytarsus tamagotoi,9
S167,Potthastia sp.,3
S167,Thienemanniella sp.,6
S167,Corynoneura sp.,8
S167,Cricotopus bicinctus,10
S167,Cricotopus triannulatus,8
S167,Orthocladius sp.,8
S167,Propsilocerus akamusi,4
S167,Rheocricotopus sp.,3
S167,Ablabesmyia sp.,8
S167,Cladopelma virescens,11
S167,Chironomidae sp.,11
S168,Anodonta woodiana,12
S168,Musculium lacustre,8
S168,Branchiura sowerbyi,9
S168,Limnodrilus claparedeianus,14
S168,Limnodrilus hoffmeisteri,5
S168,Limnodrilus udekimineanus,7
S168,Chaetogaster limnaei,8
S168,Opidonais sp.,11
S168,Amphichaeta asiatica,10
S168,Haemonais waldvogeli,11
S168,Stylaria fossularis,7
S168,Pristina biserrata,7
S168,Henlea sp.,11
S168,Eisenia koreana,7
S168,Helobdella stagnalis,6
S168,Erpobdella lineata,16
S168,Cyprididae sp.,4
S168,Gnorimosphaeroma sp.,3
S168,Gammarus sp.,7
S168,Jesogammarus sp.,3
S168,Monocorophium sp.,4
S168,Collembola sp.,6
S168,Baetis fuscatus,9
S168,Cloeon dipterum,5
S168,Labiobaetis atrebatinus,8
S168,Procloeon maritimum,14
S168,Procloeon pennulatum,5
S168,Choroterpes altioculus,9
S168,Potamanthus formosus,8
S168,Ephoron shigae,10
S168,Serratella setigera,7
S168,Caenis sp.,6
S168,Psychoda sp.,15
S168,Dixidae sp.,9
S168,Benthalia sp.,10
S168,Chironomus circumdatus,13
S168,Cladotanytarsus vanderwulpi,7
S168,Cryptochironomus sp.,11
S168,Glyptotendipes tokunagai,4
S168,Harnischiagumsanea,4
S168,Harnischia sp.,9
S168,Parachironomus gracilior,10
S168,Paratanytarsus sp.,5
S168,Paratendipes albimanus,9
S168,Polypedilum asakawaense,9
S168,Polypedilum decematoguttatum,8
S168,Polypedilum masudai,4
S168,Polypedilum cultellatum,9
S168,Polypedilum nubeculosum,2
S168,Polypedilum sp.,9
S168,Stictochironomus sinsauensis,7
S168,Stictochironomus sp.,8
S168,Tanytarsus kiseogi,7
S168,Tanytarsus takahashii,10
S168,Potthastia sp.,9
S168,Cricotopus bicinctus,7
S168,Cricotopus bimaculatus,7
S168,Cricotopus sylvestris,3
S168,Cricotopus triannulatus,5
S168,Cricotopus sp.,7
S168,Eukiefferiella sp.,13
S168,Hydrobaenus sp.,8
S168,Orthocladius glabripennis,5
S168,Paratrichocladius rufiventris,7
S168,Propsilocerus akamusi,11
S168,Rheocricotopus sp.,9
S168,Ablabesmyia monilis,12
S168,Ablabesmyia prorasha,9
S168,Ablabesmyia sp.,11
S168,Conchapelopia sp.,6
S168,Procladius nigriventris,1
S168,Saetheria tylus,10
S168,Cladopelma virescens,7
S169,Musculium lacustre,6
S169,Rhyacodrilus coccineus,6
S169,Tubifex tubifex,5
S169,Limnodrilus claparedeianus,9
S169,Haplotaxis gordioides,4
S169,Chaetogaster diaphanus,5
S169,Chaetogaster limnaei,4
S169,Branchiodrilus hortensis,3
S169,Opidonais sp.,13
S169,Pristina biserrata,5
S169,Henlea sp.,1
S169,Lumbriculus variegatus,7
S169,Erpobdella lineata,6
S169,Cloeon dipterum,5
S169,Procloeon maritimum,5
S169,Choroterpes altioculus,6
S169,Rhoenanthus coreanus,4
S169,Ephemera orientalis,6
S169,Caenis sp.,2
S169,Psychoda sp.,10
S169,Dixidae sp.,7
S169,Ceratopogonidae sp.,2
S169,Chironomus circumdatus,9
S169,Chironomus nipponensis,2
S169,Dicrotendipes sp.,1
S169,Glyptotendipes tokunagai,7
S169,Harnischia japonica,4
S169,Harnischiagumsanea,3
S169,Lipiniella moderata,2
S169,Paratendipes albimanus,13
S169,Paratendipes sp.,9
S169,Polypedilum pedestre,6
S169,Polypedilum nubifer,10
S169,Polypedilum decematoguttatum,1
S169,Tanytarsus takahashii,7
S169,Thienemanniella sp.,6
S169,Cricotopus bicinctus,9
S169,Cricotopus bimaculatus,10
S169,Hydrobaenus kondoi,7
S169,Hydrobaenus sp.,7
S169,Limnophyes tamakitanaides,3
S169,Propsilocerus akamusi,7
S169,Rheocricotopus sp.,10
S169,Ablabesmyia monilis,8
S169,Saetheria tylus,11
S169,Chironomidae sp.,10
S170,Limnodrilus claparedeianus,2
S170,Chaetogaster diaphanus,3
S170,Haemonais waldvogeli,1
S170,Stylaria fossularis,3
S170,Labiobaetis atrebatinus,4
S170,Choroterpes altioculus,5
S170,Ephoron shigae,5
S170,Harnischia japonica,1
S170,Paratendipes sp.,14
S170,Polypedilum pedestre,4
S170,Tanytarsus kiseogi,8
S170,Tanytarsus takahashii,4
S170,Rheocricotopus sp.,6
S170,Hayesomyia tripunctata,1
S170,Tanypus punctipennis,4
S170,Chironomidae sp.,2
S171,Anodonta woodiana,8
S171,Corbicula fluminea,4
S171,Bothrioneurum vejdoskynum,8
S171,Rhyacodrilus coccineus,7
S171,Limnodrilus hoffmeisteri,3
S171,Limnodrilus udekimineanus,1
S171,Haplotaxis gordioides,4
S171,Chaetogaster diaphanus,8
S171,Opidonais sp.,5
S171,Haemonais waldvogeli,5
S171,Nais variabilis,9
S171,Pristina biserrata,4
S171,Lumbriculus variegatus,5
S171,Lamprotus orientalis,9
S171,Erpobdella lineata,6
S171,Gnorimosphaeroma sp.,8
S171,Cloeon dipterum,5
S171,Labiobaetis atrebatinus,5
S171,Procloeon pennulatum,4
S171,Potamanthus formosus,9
S171,Rhoenanthus coreanus,9
S171,Ephoron shigae,10
S171,Serratella setigera,1
S171,Caenis sp.,8
S171,Dixidae sp.,6
S171,Chironomus circumdatus,8
S171,Cladotanytarsus vanderwulpi,5
S171,Demicryptochironomus sp.,7
S171,Harnischia japonica,5
S171,Paratanytarsus sp.,2
S171,Paratendipes albimanus,9
S171,Polypedilum pedestre,8
S171,Polypedilum decematoguttatum,6
S171,Polypedilum sp.,7
S171,Stictochironomus sinsauensis,8
S171,Stictochironomus sp.,8
S171,Tanytarsus takahashii,7
S171,Tanytarsus tamagotoi,1
S171,Tanytarsus tamakutibasi,9
S171,Thienemanniella sp.,10
S171,Cricotopus bimaculatus,4
S171,Cricotopus sp.,7
S171,Eukiefferiella sp.,10
S171,Hydrobaenus kondoi,7
S171,Hydrobaenus sp.,7
S171,Orthocladius sp.,8
S171,Ablabesmyia prorasha,5
S171,Ablabesmyia sp.,5
S171,Procladius choreus,6
S171,Saetheria tylus,10
S171,Chironomidae sp.,11
S171,Syrphidae sp.,3
S172,Tubifex tubifex,6
S172,Limnodrilus claparedeianus,5
S172,Haplotaxis gordioides,2
S172,Chaetogaster diaphanus,15
S172,Chaetogaster limnaei,10
S172,Opidonais sp.,9
S172,Amphichaeta asiatica,3
S172,Pristina biserrata,8
S172,Henlea sp.,2
S172,Lumbriculus variegatus,7
S172,Lamprotus orientalis,12
S172,Asellus sp.,2
S172,Collembola sp.,2
S172,Cloeon dipterum,5
S172,Labiobaetis atrebatinus,5
S172,Procloeon maritimum,11
S172,Procloeon pennulatum,8
S172,Rhoenanthus coreanus,9
S172,Ephoron shigae,10
S172,Ceratopogonidae sp.,5
S172,Benthalia sp.,2
S172,Chironomus circumdatus,6
S172,Chironomus flaviplumus,4
S172,Cladotanytarsus vanderwulpi,6
S172,Cryptochironomus sp.,8
S172,Glyptotendipes tokunagai,7
S172,Microchironomus sp.,2
S172,Nilothauma sp.,7
S172,Parachironomus gracilior,5
S172,Paratendipes sp.,9
S172,Polypedilum pedestre,8
S172,Tanytarsus kiseogi,7
S172,Tanytarsus tamagotoi,5
S172,Tanytarsus tamakutibasi,1
S172,Tanytarsus formosanus,2
S172,Thienemanniella sp.,9
S172,Brillia japonica,7
S172,Corynoneura sp.,5
S172,Cricotopus bicinctus,4
S172,Cricotopus sp.,5
S172,Eukiefferiella sp.,11
S172,Hydrobaenus kondoi,7
S172,Hydrobaenus sp.,7
S172,Orthocladius sp.,10
S172,Ablabesmyia monilis,7
S172,Ablabesmyia sp.,5
S172,Procladius sp.,4
S172,Rheopelopia sp.,10
S172,Saetheria tylus,5
S173,Anodonta woodiana,8
S173,Musculium lacustre,12
S173,Branchiura sowerbyi,4
S173,Bothrioneurum vejdoskynum,6
S173,Rhyacodrilus coccineus,7
S173,Chaetogaster limnaei,11
S173,Amphichaeta asiatica,10
S173,Haemonais waldvogeli,3
S173,Nais variabilis,4
S173,Stylaria fossularis,9
S173,Lamprotus orientalis,14
S173,Eisenia koreana,5
S173,Erpobdella lineata,9
S173,Gnorimosphaeroma sp.,6
S173,Gammarus sp.,6
S173,Collembola sp.,5
S173,Baetis fuscatus,8
S173,Cloeon dipterum,5
S173,Procloeon maritimum,6
S173,Procloeon pennulatum,7
S173,Potamanthus formosus,5
S173,Rhoenanthus coreanus,12
S173,Ephemera orientalis,8
S173,Caenis sp.,3
S173,Psychoda sp.,12
S173,Dixidae sp.,8
S173,Ceratopogonidae sp.,12
S173,Chironomus circumdatus,7
S173,Chironomus nipponensis,9
S173,Cladotanytarsus vanderwulpi,7
S173,Dicrotendipes nervosus,6
S173,Glyptotendipes tokunagai,6
S173,Microtendipes sp.,6
S173,Paratanytarsus sp.,7
S173,Paratendipes albimanus,9
S173,Polypedilum pedestre,5
S173,Polypedilum nubifer,9
S173,Polypedilum masudai,3
S173,Polypedilum cultellatum,7
S173,Stictochironomus sinsauensis,11
S173,Stictochironomus sp.,3
S173,Tanytarsus takahashii,7
S173,Tanytarsus tamagotoi,9
S173,Tanytarsus tamakutibasi,6
S173,Tanytarsus formosanus,4
S173,Tanytarsus sp.,6
S173,Potthastia sp.,6
S173,Cricotopus bimaculatus,9
S173,Cricotopus sylvestris,5
S173,Eukiefferiella sp.,15
S173,Hydrobaenus sp.,10
S173,Orthocladius sp.,9
S173,Paratrichocladius rufiventris,2
S173,Propsilocerus akamusi,6
S173,Rheocricotopus sp.,9
S173,Conchapelopia sp.,8
S173,Rheopelopia sp.,7
S173,Tanypus punctipennis,2
S173,Saetheria tylus,12
S173,Cladopelma virescens,8
S173,Ephydridae sp.,1
S174,Bothrioneurum vejdoskynum,7
S174,Rhyacodrilus coccineus,5
S174,Tubifex tubifex,5
S174,Limnodrilus udekimineanus,5
S174,Chaetogaster diaphanus,12
S174,Chaetogaster limnaei,5
S174,Branchiodrilus hortensis,1
S174,Opidonais sp.,10
S174,Amphichaeta asiatica,8
S174,Stylaria fossularis,4
S174,Pristina biserrata,11
S174,Pristina longiseta,6
S174,Gammarus sp.,7
S174,Baetis fuscatus,7
S174,Cloeon dipterum,5
S174,Procloeon pennulatum,8
S174,Choroterpes altioculus,10
S174,Rhoenanthus coreanus,12
S174,Ephemera orientalis,7
S174,Caenis sp.,12
S174,Dixidae sp.,7
S174,Ceratopogonidae sp.,5
S174,Benthalia sp.,7
S174,Chironomus circumdatus,13
S174,Chironomus edwardsi,3
S174,Cladotanytarsus vanderwulpi,7
S174,Cryptochironomus sp.,17
S174,Glyptotendipes tokunagai,4
S174,Harnischia japonica,3
S174,Harnischia sp.,4
S174,Lipiniella moderata,7
S174,Microchironomus tener,6
S174,Microtendipes sp.,11
S174,Nilothauma sp.,5
S174,Parachironomus gracilior,5
S174,Paratanytarsus sp.,7
S174,Paratendipes albimanus,8
S174,Paratendipes sp.,7
S174,Polypedilum asakawaense,7
S174,Polypedilum pedestre,5
S174,Polypedilum nubifer,3
S174,Polypedilum decematoguttatum,6
S174,Polypedilum masudai,8
S174,Tanytarsus kiseogi,11
S174,Tanytarsus takahashii,7
S174,Tanytarsus sp.,10
S174,Corynoneura sp.,12
S174,Cricotopus bicinctus,4
S174,Eukiefferiella sp.,9
S174,Hydrobaenus sp.,8
S174,Ablabesmyia sp.,7
S174,Procladius choreus,7
S174,Procladius sp.,13
S174,Rheopelopia sp.,5
S174,Chironomidae sp.,12
S175,Anodonta woodiana,13
S175,Corbicula fluminea,7
S175,Branchiura sowerbyi,7
S175,Rhyacodrilus coccineus,7
S175,Haplotaxis gordioides,4
S175,Chaetogaster diaphanus,7
S175,Chaetogaster limnaei,7
S175,Branchiodrilus hortensis,5
S175,Opidonais sp.,12
S175,Amphichaeta asiatica,11
S175,Haemonais waldvogeli,2
S175,Henlea sp.,6
S175,Mesenchytreanus sp.,3
S175,Lumbriculus variegatus,6
S175,Lamprotus orientalis,4
S175,Eisenia koreana,7
S175,Gnorimosphaeroma sp.,8
S175,Asellus sp.,6
S175,Baetis fuscatus,5
S175,Cloeon dipterum,5
S175,Potamanthus formosus,8
S175,Ephemera orientalis,8
S175,Caenis sp.,8
S175,Psychoda sp.,14
S175,Dixidae sp.,8
S175,Benthalia sp.,7
S175,Chironomus nipponensis,5
S175,Cladotanytarsus vanderwulpi,7
S175,Cryptochironomus sp.,12
S175,Dicrotendipes nervosus,10
S175,Glyptotendipes tokunagai,3
S175,Harnischia japonica,6
S175,Microchironomus sp.,2
S175,Microtendipes sp.,4
S175,Parachironomus gracilior,10
S175,Paratendipes sp.,10
S175,Polypedilum pedestre,10
S175,Polypedilum decematoguttatum,8
S175,Polypedilum cultellatum,3
S175,Stictochironomus sinsauensis,7
S175,Tanytarsus kiseogi,7
S175,Tanytarsus takahashii,10
S175,Tanytarsus tamagotoi,11
S175,Potthastia sp.,7
S175,Thienemanniella sp.,6
S175,Cricotopus bicinctus,7
S175,Cricotopus triannulatus,5
S175,Eukiefferiella sp.,7
S175,Hydrobaenus kondoi,7
S175,Orthocladius sp.,3
S175,Propsilocerus akamusi,12
S175,Rheocricotopus sp.,6
S175,Ablabesmyia monilis,7
S175,Ablabesmyia prorasha,9
S175,Conchapelopia sp.,5
S175,Procladius choreus,5
S175,Procladius sp.,3
S175,Ephydridae sp.,3
S176,Anodonta woodiana,11
S176,Corbicula fluminea,11
S176,Musculium lacustre,12
S176,Bothrioneurum vejdoskynum,10
S176,Limnodrilus claparedeianus,6
S176,Limnodrilus hoffmeisteri,7
S176,Chaetogaster limnaei,7
S176,Branchiodrilus hortensis,11
S176,Amphichaeta asiatica,10
S176,Haemonais waldvogeli,12
S176,Nais variabilis,8
S176,Nais communis,4
S176,Pristina biserrata,6
S176,Pristina longiseta,13
S176,Henlea sp.,7
S176,Mesenchytreanus sp.,3
S176,Lumbriculus variegatus,10
S176,Lamprotus orientalis,12
S176,Eisenia koreana,7
S176,Cyprididae sp.,5
S176,Gnorimosphaeroma sp.,4
S176,Gammarus sp.,5
S176,Collembola sp.,6
S176,Baetis fuscatus,7
S176,Labiobaetis atrebatinus,10
S176,Choroterpes altioculus,5
S176,Potamanthus formosus,9
S176,Rhoenanthus coreanus,12
S176,Ephoron shigae,10
S176,Psychoda sp.,10
S176,Dixidae sp.,9
S176,Benthalia sp.,7
S176,Chironomus nipponensis,5
S176,Cladotanytarsus vanderwulpi,10
S176,Dicrotendipes nervosus,7
S176,Microchironomus sp.,5
S176,Microtendipes sp.,7
S176,Nilothauma sp.,8
S176,Parachironomus gracilior,5
S176,Paratanytarsus grimmii,6
S176,Paratendipes albimanus,8
S176,Paratendipes sp.,9
S176,Polypedilum nubifer,14
S176,Polypedilum nubeculosum,9
S176,Polypedilum sp.,10
S176,Stictochironomus sp.,6
S176,Tanytarsus kiseogi,14
S176,Tanytarsus takahashii,7
S176,Tanytarsus tamagotoi,10
S176,Tanytarsus tamakutibasi,4
S176,Potthastia sp.,11
S176,Brillia japonica,9
S176,Cricotopus bimaculatus,13
S176,Cricotopus sylvestris,6
S176,Hydrobaenus kondoi,5
S176,Hydrobaenus sp.,7
S176,Orthocladius glabripennis,8
S176,Paratrichocladius rufiventris,14
S176,Propsilocerus akamusi,2
S176,Ablabesmyia prorasha,8
S176,Ablabesmyia sp.,9
S176,Saetheria tylus,5
S176,Cladopelma virescens,7
S176,Chironomidae sp.,6
S177,Corbicula fluminea,7
S177,Musculium lacustre,10
S177,Hediste sp.,2
S177,Bothrioneurum vejdoskynum,5
S177,Rhyacodrilus coccineus,9
S177,Chaetogaster diaphanus,3
S177,Chaetogaster limnaei,9
S177,Branchiodrilus hortensis,4
S177,Opidonais sp.,14
S177,Haemonais waldvogeli,6
S177,Nais variabilis,5
S177,Pristina biserrata,10
S177,Henlea sp.,8
S177,Lamprotus orientalis,8
S177,Eisenia koreana,7
S177,Erpobdella lineata,10
S177,Gammarus sp.,5
S177,Baetis fuscatus,8
S177,Labiobaetis atrebatinus,3
S177,Procloeon maritimum,15
S177,Choroterpes altioculus,9
S177,Potamanthus formosus,8
S177,Rhoenanthus coreanus,10
S177,Ephemera orientalis,10
S177,Caenis sp.,3
S177,Benthalia sp.,8
S177,Chironomus circumdatus,7
S177,Chironomus nipponensis,7
S177,Chironomus sp.,1
S177,Cryptochironomus sp.,11
S177,Demicryptochironomus sp.,4
S177,Dicrotendipes nervosus,7
S177,Glyptotendipes tokunagai,7
S177,Lipiniella moderata,9
S177,Microchironomus tener,11
S177,Microtendipes sp.,6
S177,Nilothauma sp.,7
S177,Paratendipes sp.,10
S177,Polypedilum masudai,10
S177,Polypedilum nubeculosum,5
S177,Stictochironomus sinsauensis,6
S177,Stictochironomus sp.,12
S177,Tanytarsus kiseogi,9
S177,Tanytarsus tamagotoi,7
S177,Tanytarsus sp.,6
S177,Thienemanniella sp.,6
S177,Brillia japonica,9
S177,Cricotopus bimaculatus,5
S177,Cricotopus sp.,8
S177,Hydrobaenus sp.,12
S177,Orthocladius sp.,7
S177,Propsilocerus akamusi,10
S177,Rheocricotopus sp.,10
S177,Ablabesmyia sp.,4
S177,Procladius nigriventris,3
S177,Saetheria tylus,5
S177,Chironomidae sp.,11
S178,Anodonta woodiana,4
S178,Limnodrilus claparedeianus,5
S178,Eisenia koreana,2
S178,Helobdella stagnalis,4
S178,Cloeon dipterum,1
S178,Choroterpes altioculus,5
S178,Rhoenanthus coreanus,5
S178,Ceratopogonidae sp.,1
S178,Chironomus circumdatus,5
S178,Cryptochironomus sp.,5
S178,Harnischia japonica,2
S178,Microchironomus tener,2
S178,Stictochironomus sp.,1
S178,Corynoneura sp.,5
S178,Cricotopus bimaculatus,5
S178,Eukiefferiella sp.,5
S178,Orthocladius sp.,7
S178,Propsilocerus akamusi,1
S179,Corbicula fluminea,8
S179,Musculium lacustre,5
S179,Bothrioneurum vejdoskynum,8
S179,Rhyacodrilus coccineus,7
S179,Limnodrilus claparedeianus,9
S179,Chaetogaster limnaei,6
S179,Opidonais sp.,13
S179,Pristina biserrata,8
S179,Eisenia koreana,4
S179,Gnorimosphaeroma sp.,4
S179,Jesogammarus sp.,1
S179,Collembola sp.,7
S179,Baetis fuscatus,9
S179,Choroterpes altioculus,14
S179,Potamanthus formosus,12
S179,Rhoenanthus coreanus,8
S179,Ephoron shigae,8
S179,Caenis sp.,6
S179,Psychoda sp.,3
S179,Dixidae sp.,9
S179,Chironomus flaviplumus,5
S179,Cladotanytarsus vanderwulpi,4
S179,Demicryptochironomus sp.,14
S179,Dicrotendipes nervosus,8
S179,Lipiniella moderata,3
S179,Microchironomus tener,2
S179,Microtendipes sp.,5
S179,Nilothauma sp.,8
S179,Parachironomus gracilior,7
S179,Paratendipes sp.,8
S179,Polypedilum pedestre,6
S179,Polypedilum nubifer,11
S179,Polypedilum decematoguttatum,6
S179,Stictochironomus sinsauensis,7
S179,Tanytarsus kiseogi,9
S179,Tanytarsus tamagotoi,8
S179,Potthastia sp.,6
